590,0.0883,,730,0.003867821,0.0236,,590,0.089796348,0.1839,,590,0.089715203,0.4318,,590,0.089750473,0.3474
587,0.0853,,729,0.004506995,0.0275,,587,0.08657364,0.1773,,587,0.086931081,0.4184,,587,0.086753623,0.3358
584,0.084,,728,0.004638108,0.0283,,584,0.084718142,0.1735,,584,0.084063851,0.4046,,584,0.084015123,0.3252
581,0.0806,,727,0.004621719,0.0282,,581,0.081934895,0.1678,,581,0.081175845,0.3907,,581,0.081276623,0.3146
578,0.0776,,726,0.005441173,0.0332,,578,0.078809845,0.1614,,578,0.078516385,0.3779,,578,0.078150599,0.3025
575,0.0733,,725,0.005441173,0.0332,,575,0.075147678,0.1539,,575,0.075628378,0.364,,575,0.075127914,0.2908
572,0.07,,724,0.005867288,0.0358,,572,0.07236443,0.1482,,572,0.073010473,0.3514,,572,0.072441084,0.2804
569,0.068,,723,0.00619507,0.0378,,569,0.070118301,0.1436,,569,0.070143243,0.3376,,569,0.069883428,0.2705
566,0.0657,,722,0.006867022,0.0419,,566,0.068067487,0.1394,,566,0.067961655,0.3271,,566,0.067609956,0.2617
563,0.063,,721,0.007391472,0.0451,,563,0.065235411,0.1336,,563,0.065385304,0.3147,,563,0.06494896,0.2514
560,0.0615,,720,0.007932312,0.0484,,560,0.062989281,0.129,,560,0.062912838,0.3028,,560,0.062442974,0.2417
557,0.0592,,719,0.008538708,0.0521,,557,0.060645494,0.1242,,557,0.060668919,0.292,,557,0.060091997,0.2326
554,0.0563,,718,0.008981213,0.0548,,554,0.058448194,0.1197,,554,0.058508108,0.2816,,554,0.0579477,0.2243
551,0.0538,,717,0.009685943,0.0591,,551,0.056006749,0.1147,,551,0.056160304,0.2703,,551,0.055777568,0.2159
548,0.0529,,716,0.010472618,0.0639,,548,0.054346566,0.1113,,548,0.054248818,0.2611,,548,0.054175803,0.2097
545,0.0513,,715,0.011128181,0.0679,,545,0.052491068,0.1075,,545,0.052275,0.2516,,545,0.052031506,0.2014
542,0.0498,,714,0.012062358,0.0736,,542,0.050440254,0.1033,,542,0.050218074,0.2417,,542,0.049835539,0.1929
539,0.0471,,713,0.012685143,0.0774,,539,0.048291782,0.0989,,539,0.048410473,0.233,,539,0.04794959,0.1856
536,0.0451,,712,0.013520986,0.0825,,536,0.046338626,0.0949,,536,0.046665203,0.2246,,536,0.045986137,0.178
533,0.0435,,711,0.014914057,0.091,,533,0.044580786,0.0913,,533,0.044774493,0.2155,,533,0.044229364,0.1712
530,0.0414,,710,0.015897402,0.097,,530,0.042920603,0.0879,,530,0.042904561,0.2065,,530,0.042446755,0.1643
527,0.0397,,709,0.016962692,0.1035,,527,0.040967447,0.0839,,527,0.041221622,0.1984,,527,0.040870825,0.1582
524,0.0387,,708,0.018241039,0.1113,,524,0.039453751,0.0808,,524,0.039788007,0.1915,,524,0.039372401,0.1524
521,0.0373,,707,0.019552165,0.1193,,521,0.037549424,0.0769,,521,0.038271284,0.1842,,521,0.037744802,0.1461
518,0.0356,,706,0.020846902,0.1272,,518,0.03642636,0.0746,,518,0.036837669,0.1773,,518,0.036323882,0.1406
515,0.0341,,705,0.022272751,0.1359,,515,0.035254466,0.0722,,515,0.035528716,0.171,,515,0.035083806,0.1358
512,0.0329,,704,0.023780546,0.1451,,512,0.03374077,0.0691,,512,0.034157432,0.1644,,512,0.033714556,0.1305
509,0.0318,,703,0.025091672,0.1531,,509,0.032471219,0.0665,,509,0.032993919,0.1588,,509,0.032551985,0.126
506,0.0308,,702,0.026681412,0.1628,,506,0.031396983,0.0643,,506,0.031892736,0.1535,,506,0.031466919,0.1218
503,0.0298,,701,0.028762825,0.1755,,503,0.030518063,0.0625,,503,0.030916216,0.1488,,503,0.030381853,0.1176
500,0.0291,,700,0.030631179,0.1869,,500,0.029590314,0.0606,,500,0.029960473,0.1442,,500,0.029400126,0.1138
497,0.0279,,699,0.032417588,0.1978,,497,0.028271933,0.0579,,497,0.028880068,0.139,,497,0.02831506,0.1096
494,0.0268,,698,0.034236775,0.2089,,494,0.0275395,0.0564,,494,0.027841216,0.134,,494,0.027333333,0.1058
491,0.0255,,697,0.036039574,0.2199,,491,0.026221119,0.0537,,491,0.026843919,0.1292,,491,0.026351607,0.102
488,0.0239,,696,0.037957095,0.2316,,488,0.025439857,0.0521,,488,0.025888176,0.1246,,488,0.025447385,0.0985
485,0.0238,,695,0.040546569,0.2474,,485,0.02441445,0.05,,485,0.024911655,0.1199,,485,0.024517328,0.0949
482,0.0223,,694,0.042611592,0.26,,482,0.023291385,0.0477,,482,0.024101351,0.116,,482,0.023432262,0.0907
479,0.0216,,693,0.044693005,0.2727,,479,0.022851925,0.0468,,479,0.023311824,0.1122,,479,0.022941399,0.0888
476,0.0213,,692,0.047282478,0.2885,,476,0.022119492,0.0453,,476,0.022646959,0.109,,476,0.022166352,0.0858
473,0.0215,,691,0.049839174,0.3041,,473,0.021338229,0.0437,,473,0.02208598,0.1063,,473,0.021572149,0.0835
470,0.0198,,690,0.052264757,0.3189,,470,0.020361651,0.0417,,470,0.021275676,0.1024,,470,0.020667927,0.08
467,0.0194,,689,0.054608394,0.3332,,467,0.019922191,0.0408,,467,0.020590034,0.0991,,467,0.020177064,0.0781
464,0.0197,,688,0.057247035,0.3493,,464,0.019775705,0.0405,,464,0.020278378,0.0976,,464,0.019944549,0.0772
461,0.0195,,687,0.060033178,0.3663,,461,0.019482731,0.0399,,461,0.020049831,0.0965,,461,0.019660365,0.0761
458,0.0192,,686,0.062737375,0.3828,,458,0.019433902,0.0398,,458,0.019966723,0.0961,,458,0.019453686,0.0753
455,0.0191,,685,0.065343238,0.3987,,455,0.019336245,0.0396,,455,0.020070608,0.0966,,455,0.019557026,0.0757
452,0.0204,,684,0.067817988,0.4138,,452,0.020166336,0.0413,,452,0.02075625,0.0999,,452,0.020254568,0.0784
449,0.0203,,683,0.070341905,0.4292,,449,0.021435887,0.0439,,449,0.02173277,0.1046,,449,0.021132955,0.0818
446,0.021,,682,0.073144437,0.4463,,446,0.02309607,0.0473,,446,0.02327027,0.112,,446,0.022708885,0.0879
443,0.0246,,681,0.075832245,0.4627,,443,0.025391028,0.052,,443,0.025701182,0.1237,,443,0.025163201,0.0974
440,0.0286,,680,0.078601999,0.4796,,440,0.028955538,0.0593,,440,0.028859291,0.1389,,440,0.028547574,0.1105
437,0.0323,,679,0.081207861,0.4955,,437,0.032813021,0.0672,,437,0.033160135,0.1596,,437,0.032551985,0.126
434,0.0382,,678,0.083928448,0.5121,,434,0.037793569,0.0774,,434,0.038354392,0.1846,,434,0.037873976,0.1466
431,0.043,,677,0.08653431,0.528,,431,0.043311235,0.0887,,431,0.043756419,0.2106,,431,0.043505986,0.1684
428,0.048,,676,0.08918934,0.5442,,428,0.048877729,0.1001,,428,0.049283108,0.2372,,428,0.048931317,0.1894
425,0.0524,,675,0.09168048,0.5594,,425,0.053858277,0.1103,,425,0.054643581,0.263,,425,0.054175803,0.2097
422,0.0563,,674,0.094171619,0.5746,,422,0.057764589,0.1183,,422,0.058653547,0.2823,,422,0.058386894,0.226
419,0.0604,,673,0.096384144,0.5881,,419,0.061231441,0.1254,,419,0.061998649,0.2984,,419,0.061357908,0.2375
416,0.063,,672,0.098367222,0.6002,,416,0.064649464,0.1324,,416,0.064429561,0.3101,,416,0.064096408,0.2481
413,0.0629,,671,0.100596136,0.6138,,413,0.065674871,0.1345,,413,0.06590473,0.3172,,413,0.065672338,0.2542
410,0.0637,,670,0.102382545,0.6247,,410,0.066260818,0.1357,,410,0.067068243,0.3228,,410,0.06636988,0.2569
407,0.0657,,669,0.104611459,0.6383,,407,0.067335054,0.1379,,407,0.067379899,0.3243,,407,0.067196597,0.2601
404,0.0646,,668,0.10672565,0.6512,,404,0.066504962,0.1362,,404,0.067172128,0.3233,,404,0.067170762,0.26
401,0.0638,,667,0.108413724,0.6615,,401,0.065088924,0.1333,,401,0.066341047,0.3193,,401,0.065853182,0.2549
398,0.062,,666,0.110200133,0.6724,,398,0.063575228,0.1302,,398,0.064533446,0.3106,,398,0.063760555,0.2468
395,0.0578,,665,0.111789873,0.6821,,395,0.060547836,0.124,,395,0.062102534,0.2989,,395,0.061642092,0.2386
392,0.0566,,664,0.113182945,0.6906,,392,0.057959905,0.1187,,392,0.059588514,0.2868,,392,0.059523629,0.2304
389,0.0561,,663,0.114362958,0.6978,,389,0.056153235,0.115,,389,0.057406926,0.2763,,389,0.056655955,0.2193
386,0.0528,,662,0.115641306,0.7056,,386,0.053028186,0.1086,,386,0.054248818,0.2611,,386,0.053168242,0.2058
383,0.0492,,661,0.117116322,0.7146,,383,0.050244938,0.1029,,383,0.050488176,0.243,,383,0.049887209,0.1931
380,0.0452,,660,0.118116056,0.7207,,380,0.047168718,0.0966,,380,0.047143074,0.2269,,380,0.046864524,0.1814
377,0.0417,,659,0.118869953,0.7253,,377,0.043311235,0.0887,,377,0.044255068,0.213,,377,0.043454316,0.1682
374,0.0398,,658,0.119804131,0.731,,374,0.040674474,0.0833,,374,0.041429392,0.1994,,374,0.040457467,0.1566
371,0.0365,,657,0.120476083,0.7351,,371,0.037549424,0.0769,,371,0.038271284,0.1842,,371,0.037305608,0.1444
368,0.0338,,656,0.121164424,0.7393,,368,0.034033744,0.0697,,368,0.03515473,0.1692,,368,0.034412098,0.1332
365,0.0312,,655,0.121836376,0.7434,,365,0.032178245,0.0659,,365,0.032266723,0.1553,,365,0.031802773,0.1231
362,0.0299,,654,0.122065823,0.7448,,362,0.03017626,0.0618,,362,0.030334459,0.146,,362,0.029606805,0.1146
359,0.0265,,653,0.122491939,0.7474,,359,0.026855895,0.055,,359,0.028028209,0.1349,,359,0.027178324,0.1052
356,0.0251,,652,0.122885276,0.7498,,356,0.025049226,0.0513,,356,0.025763514,0.124,,356,0.024982357,0.0967
353,0.0246,,651,0.123,0.7505,,353,0.023779674,0.0487,,353,0.02439223,0.1174,,353,0.023793951,0.0921
350,0.0212,,650,0.122868887,0.7497,,350,0.022705439,0.0465,,350,0.02362348,0.1137,,350,0.02268305,0.0878
347,0.0206,,649,0.122754164,0.749,,347,0.02177769,0.0446,,347,0.023000169,0.1107,,347,0.022192187,0.0859
344,0.0202,,648,0.12281972,0.7494,,344,0.020752283,0.0425,,344,0.022563851,0.1086,,344,0.021675488,0.0839
341,0.0207,,647,0.122836109,0.7495,,341,0.020312823,0.0416,,341,0.022376858,0.1077,,341,0.02126213,0.0823
338,0.0214,,646,0.122852498,0.7496,,338,0.020556967,0.0421,,338,0.022127534,0.1065,,338,0.021055451,0.0815
335,0.0228,,645,0.122491939,0.7474,,335,0.021582374,0.0442,,335,0.022771622,0.1096,,335,0.021675488,0.0839
332,0.0235,,644,0.122033045,0.7446,,332,0.023047241,0.0472,,332,0.023602703,0.1136,,332,0.022553875,0.0873
329,0.0221,,643,0.122016656,0.7445,,329,0.023291385,0.0477,,329,0.024059797,0.1158,,329,0.022993069,0.089
326,0.0232,,642,0.12159054,0.7419,,326,0.023437872,0.048,,326,0.025057095,0.1206,,326,0.023845621,0.0923
323,0.025,,641,0.121262758,0.7399,,323,0.024609766,0.0504,,323,0.026220608,0.1262,,323,0.025395715,0.0983
320,0.0254,,640,0.120902199,0.7377,,320,0.025684002,0.0526,,320,0.027010135,0.13,,320,0.026274102,0.1017
317,0.0262,,639,0.120361359,0.7344,,317,0.026514093,0.0543,,317,0.027737331,0.1335,,317,0.026635791,0.1031
314,0.0269,,638,0.120148301,0.7331,,314,0.027148869,0.0556,,314,0.028360642,0.1365,,314,0.027281664,0.1056
311,0.0274,,637,0.119656629,0.7301,,311,0.0275395,0.0564,,311,0.028734628,0.1383,,311,0.027669187,0.1071
308,0.0279,,636,0.119263291,0.7277,,308,0.027734815,0.0568,,308,0.028859291,0.1389,,308,0.027824197,0.1077
305,0.0286,,635,0.118853564,0.7252,,305,0.027930131,0.0572,,305,0.028880068,0.139,,305,0.027901701,0.108
302,0.0296,,634,0.118378281,0.7223,,302,0.028320762,0.058,,302,0.028942399,0.1393,,302,0.028030876,0.1085
299,0.0308,,633,0.117837442,0.719,,299,0.028809051,0.059,,299,0.029129392,0.1402,,299,0.028340895,0.1097
296,0.0318,,632,0.117460493,0.7167,,296,0.029492656,0.0604,,296,0.029607264,0.1425,,296,0.028960933,0.1121
293,0.0322,,631,0.117017988,0.714,,293,0.029980945,0.0614,,293,0.030334459,0.146,,293,0.029994329,0.1161
290,0.0296,,630,0.116427981,0.7104,,290,0.029102025,0.0596,,290,0.03095777,0.149,,290,0.031286074,0.1211
287,0.0245,,629,0.115805197,0.7066,,287,0.027051211,0.0554,,287,0.031435642,0.1513,,287,0.03262949,0.1263
284,0.0211,,628,0.11539547,0.7041,,284,0.025976975,0.0532,,284,0.032204392,0.155,,284,0.034024575,0.1317
281,0.02,,627,0.115198801,0.7029,,281,0.025928146,0.0531,,281,0.032786149,0.1578,,281,0.034851292,0.1349
278,0.0188,,626,0.114543238,0.6989,,278,0.025439857,0.0521,,278,0.032786149,0.1578,,278,0.034799622,0.1347
275,0.0183,,625,0.114067955,0.696,,275,0.025146884,0.0515,,275,0.032516047,0.1565,,275,0.034205419,0.1324
272,0.019,,624,0.11380573,0.6944,,272,0.025537515,0.0523,,272,0.032370608,0.1558,,272,0.033507876,0.1297
269,0.0211,,623,0.11344517,0.6922,,269,0.026611751,0.0545,,269,0.032536824,0.1566,,269,0.033146188,0.1283
266,0.0237,,622,0.112871552,0.6887,,266,0.027930131,0.0572,,266,0.032910811,0.1584,,266,0.033094518,0.1281
263,0.0257,,621,0.11203571,0.6836,,263,0.029053196,0.0595,,263,0.033451014,0.161,,263,0.033223693,0.1286
260,0.0279,,620,0.111445703,0.68,,260,0.030469234,0.0624,,260,0.03438598,0.1655,,260,0.03379206,0.1308
257,0.0317,,619,0.111117921,0.678,,257,0.033008337,0.0676,,257,0.036152027,0.174,,257,0.035393825,0.137
254,0.0366,,618,0.110708195,0.6755,,254,0.036475189,0.0747,,254,0.038832264,0.1869,,254,0.037951481,0.1469
251,0.0426,,617,0.110216522,0.6725,,251,0.040918618,0.0838,,251,0.042198142,0.2031,,251,0.041361689,0.1601
248,0.0492,,616,0.109757628,0.6697,,248,0.045801509,0.0938,,248,0.045792568,0.2204,,248,0.04510775,0.1746
,0.123,,615,0.109233178,0.6665,,,0.123,0.2519,,,,0.592,,,,0.4761
,,,614,0.108708728,0.6633,,,,,,,,,,,,
,,,613,0.108184277,0.6601,,,,,,,,,,,,
,,,612,0.107479547,0.6558,,,,,,,,,,,,
,,,611,0.107020653,0.653,,,,,,,,,,,,
,,,610,0.106414257,0.6493,,,,,,,,,,,,
,,,609,0.105971752,0.6466,,,,,,,,,,,,
,,,608,0.105316189,0.6426,,,,,,,,,,,,
,,,607,0.104742572,0.6391,,,,,,,,,,,,
,,,606,0.104201732,0.6358,,,,,,,,,,,,
,,,605,0.103398668,0.6309,,,,,,,,,,,,
,,,604,0.10264477,0.6263,,,,,,,,,,,,
,,,603,0.102021985,0.6225,,,,,,,,,,,,
,,,602,0.101399201,0.6187,,,,,,,,,,,,
,,,601,0.100563358,0.6136,,,,,,,,,,,,
,,,600,0.099760293,0.6087,,,,,,,,,,,,
,,,599,0.099219454,0.6054,,,,,,,,,,,,
,,,598,0.098367222,0.6002,,,,,,,,,,,,
,,,597,0.09751499,0.595,,,,,,,,,,,,
,,,596,0.096777482,0.5905,,,,,,,,,,,,
,,,595,0.095810526,0.5846,,,,,,,,,,,,
,,,594,0.095023851,0.5798,,,,,,,,,,,,
,,,593,0.094401066,0.576,,,,,,,,,,,,
,,,592,0.093401332,0.5699,,,,,,,,,,,,
,,,591,0.092319654,0.5633,,,,,,,,,,,,
,,,590,0.091565756,0.5587,,,,,,,,,,,,
,,,589,0.090746302,0.5537,,,,,,,,,,,,
,,,588,0.089828514,0.5481,,,,,,,,,,,,
,,,587,0.089107395,0.5437,,,,,,,,,,,,
,,,586,0.087927382,0.5365,,,,,,,,,,,,
,,,585,0.086993205,0.5308,,,,,,,,,,,,
,,,584,0.086173751,0.5258,,,,,,,,,,,,
,,,583,0.085174017,0.5197,,,,,,,,,,,,
,,,582,0.084469287,0.5154,,,,,,,,,,,,
,,,581,0.083485943,0.5094,,,,,,,,,,,,
,,,580,0.082437042,0.503,,,,,,,,,,,,
,,,579,0.081371752,0.4965,,,,,,,,,,,,
,,,578,0.080503131,0.4912,,,,,,,,,,,,
,,,577,0.079568954,0.4855,,,,,,,,,,,,
,,,576,0.07858561,0.4795,,,,,,,,,,,,
,,,575,0.077946436,0.4756,,,,,,,,,,,,
,,,574,0.077061426,0.4702,,,,,,,,,,,,
,,,573,0.075963358,0.4635,,,,,,,,,,,,
,,,572,0.075258628,0.4592,,,,,,,,,,,,
,,,571,0.074521119,0.4547,,,,,,,,,,,,
,,,570,0.073685276,0.4496,,,,,,,,,,,,
,,,569,0.072816656,0.4443,,,,,,,,,,,,
,,,568,0.071784144,0.438,,,,,,,,,,,,
,,,567,0.070849967,0.4323,,,,,,,,,,,,
,,,566,0.070358294,0.4293,,,,,,,,,,,,
,,,565,0.069309394,0.4229,,,,,,,,,,,,
,,,564,0.068555496,0.4183,,,,,,,,,,,,
,,,563,0.067686875,0.413,,,,,,,,,,,,
,,,562,0.066949367,0.4085,,,,,,,,,,,,
,,,561,0.066064357,0.4031,,,,,,,,,,,,
,,,560,0.065294071,0.3984,,,,,,,,,,,,
,,,559,0.064507395,0.3936,,,,,,,,,,,,
,,,558,0.063999334,0.3905,,,,,,,,,,,,
,,,557,0.063130713,0.3852,,,,,,,,,,,,
,,,556,0.062180147,0.3794,,,,,,,,,,,,
,,,555,0.061426249,0.3748,,,,,,,,,,,,
,,,554,0.060623185,0.3699,,,,,,,,,,,,
,,,553,0.059902065,0.3655,,,,,,,,,,,,
,,,552,0.059246502,0.3615,,,,,,,,,,,,
,,,551,0.058640107,0.3578,,,,,,,,,,,,
,,,550,0.057935376,0.3535,,,,,,,,,,,,
,,,549,0.057328981,0.3498,,,,,,,,,,,,
,,,548,0.056738974,0.3462,,,,,,,,,,,,
,,,547,0.05575563,0.3402,,,,,,,,,,,,
,,,546,0.054968954,0.3354,,,,,,,,,,,,
,,,545,0.054362558,0.3317,,,,,,,,,,,,
,,,544,0.05380533,0.3283,,,,,,,,,,,,
,,,543,0.053067821,0.3238,,,,,,,,,,,,
,,,542,0.052412258,0.3198,,,,,,,,,,,,
,,,541,0.051871419,0.3165,,,,,,,,,,,,
,,,540,0.051248634,0.3127,,,,,,,,,,,,
,,,539,0.050461959,0.3079,,,,,,,,,,,,
,,,538,0.049937508,0.3047,,,,,,,,,,,,
,,,537,0.049249167,0.3005,,,,,,,,,,,,
,,,536,0.048593604,0.2965,,,,,,,,,,,,
,,,535,0.047938041,0.2925,,,,,,,,,,,,
,,,534,0.04742998,0.2894,,,,,,,,,,,,
